"quartet" "cluster" "phylo" "mutual" "shared"
"mb49" 0.812939392546983 0.0404725763979188 0.697708687913972 0.242426734334657 0.116508256394171
"mb50" 0.826509124941507 0.0355035054881979 0.808750462957506 0.224943416695069 0.109163381070362
"mb51" 0.624121127216718 0.0661387285319282 0.0522394191540857 0.144025635453452 0.0614897896384301
"mb52" 0.657268274213777 0.0457086338295405 0.426850182877367 0.16643677022892 0.107309921263196
"mb53" 0.676466968461382 0.0744127293479194 0.0729860451763257 0.18429485340195 0.0937214401662855
"mb54" 0.830596369922213 0.0328550842025981 0.781179108920748 0.203484215720968 0.0963928267342358
"mb55" 0.715953848631712 0.0538045317068684 0.47060818484072 0.183427147882799 0.125249984198406
"mb56" 0.791868262456498 0.0489034028671034 0.544134042043377 0.22413413236044 0.132159095879665
"mb57" 0.849532146091156 0.0426251336323713 0.702109521865653 0.25604721157088 0.122818543336223
"mb58" 0.864118382323293 0.0450713808470419 0.760478460683543 0.280755346721773 0.136933602713637
"mb59" 0.754301442567794 0.0789259870557603 0.207550539103159 0.232166287691412 0.13110457091886
"mb60" 0.698123536244026 0.0665631451333829 0.208961474340958 0.184613877736966 0.118323709101341
"mb61" 0.812489826922034 0.0337271072025329 0.821144971848427 0.215974574460555 0.105087767378525
"mb62" 0.916590143862871 0.0287819573966257 0.906153569180084 0.183396323551191 0.0889324786402288
"mb63" 0.909565444342947 0.0350294760907114 0.829783682571831 0.216586995837038 0.105541102998915
"mb64" 0.869518352527373 0.0352822643216602 0.799865041144607 0.221049508487281 0.104959477725398
"mb65" 0.602086362453095 0.0781501409837085 0.0204652587160678 0.141095916770452 0.060154968008271
"mb66" 0.684523487593671 0.0694160980497092 0.146067233201786 0.165536917939027 0.0941368044740456
"mb67" 0.895332011361809 0.0376508235857815 0.863126587275794 0.236807112291862 0.115205777201956
"mb68" 0.772910827117678 0.0403732954979565 0.715716464340831 0.249521636373615 0.120786334178767
"mb69" 0.822504826659951 0.0448617967570835 0.693770723289409 0.210190612120179 0.129469451379023
"mb70" 0.771786086697453 0.0736242633897752 0.262074393116357 0.234577489447554 0.147821136673515
"mb71" 0.847878654649374 0.0406766598556788 0.747326594973105 0.251199888671868 0.120104890308118
"mb72" 0.667619277625718 0.0638573317219171 0.134866775777477 0.149380701264769 0.0950701021659038
"mb73" 0.742184419534727 0.0500555682004949 0.523737690805465 0.19173030680129 0.125764032858271
"mb74" 0.694201843765163 0.0586849167092751 0.291043021395691 0.205028636193949 0.127658617170641
"mb75" 0.973682711478211 0.0348526958221222 0.958290475191148 0.22423481243647 0.111830153468788
"mb76" 0.737812199330476 0.0570863444213019 0.354789718827119 0.17850510626263 0.118733515810708
"mb77" 0.629047905117343 0.080660955999531 0.0204008334584006 0.149303590830837 0.0728827415667971
"mb78" 0.776901339230864 0.0650534353998429 0.372319321995548 0.239876876117472 0.157461760337619
"mb79" 0.628710262208683 0.0709979994246988 0.0625989632394578 0.145598487410497 0.0812177732256465
"mb80" 0.750661939595207 0.042754733885803 0.549560263804802 0.189829463555081 0.108267346147215
"mb81" 0.654862123893061 0.0601618029168421 0.1585814329216 0.150301934066705 0.0961226883299031
"mb82" 0.900696517412935 0.0306228225951738 0.916683693160443 0.197784797686204 0.0976284929018252
"mb83" 0.599139433236374 0.0637522815038698 0.0527643825185881 0.136689582695413 0.0573865089169815
"mb84" 0.687726464193952 0.0301173333661863 0.677008039676766 0.181519939633458 0.0839739898504647
"mb85" 0.609351939255342 0.0616749954200454 0.0527765876732048 0.1375807243129 0.0607846673468974
"mb86" 0.708281833356694 0.0758390170990204 0.113576586524923 0.20623276629203 0.0999159267012892
"mb87" 0.581734872647231 0.0625555037029702 0.041876686358898 0.130910136800659 0.0588974948449916
"mb88" 0.674637101037717 0.0708667069934157 0.126468002482871 0.159340024481721 0.0883589071628828
"mb89" 0.685379505933279 0.0673110512713542 0.156645275199717 0.172161673601236 0.0966237762764785
"mb90" 0.587907367020158 0.0738509837039484 0.0104652674408085 0.134782507702988 0.0529036569635181
"mb91" 0.69984442316898 0.0459107175058195 0.471031262348894 0.173277054743649 0.106698889970178
"mb92" 0.681163732188586 0.0554324226056175 0.313053372444492 0.164813056735156 0.102611803427892
"mb93" 0.627693762652102 0.0795958533152273 0.0203786683951839 0.149139446320613 0.0709348227474495
"mb94" 0.642178868194186 0.0696405865800189 0.0520174140092712 0.162082431643273 0.06926319137568
"mb95" 0.696699029126214 0.0381205648525574 0.513426665826957 0.169110481735276 0.0869727568337182
"mb96" 0.717263979919119 0.0301268405126305 0.729350431244124 0.184020452207845 0.0883373867296301
"mb97" 0.681747958508056 0.0660461689860271 0.146174007141274 0.167278150439048 0.0912018106202886
"mb98" 0.643055386958297 0.0627685823715002 0.114088132704476 0.13986497789029 0.0764261195474103
"mb99" 0.604780724727394 0.0698244457362308 0.0417352518760487 0.136703720718049 0.069044848913466
"mb100" 0.672335978323979 0.0503589218484588 0.344719591748225 0.158767596447097 0.0996961729792615
"mb101" 0.577711877250255 0.0520549307264075 0.115065659048847 0.127272546232109 0.0758279791892911
"mb102" 0.687827685603395 0.0403559201718967 0.521225457236808 0.180033612459602 0.102161409788908
"mb103" 0.553401907069856 0.0607182494197397 0.0209305280933139 0.120200623872971 0.0586855262095753
"mb104" 0.581354698011044 0.0718731059610611 0.0104657129086687 0.131559504455252 0.0524280800918533
"mb105" 0.587094871227642 0.0541471710573475 0.104577260717981 0.127396693991175 0.0636251867434679
"mb106" 0.606367683888322 0.0455841117212537 0.315136049731165 0.145457275250688 0.0834626016389893
"mb107" 0.739369015774606 0.0508917595984969 0.375932565782808 0.18389838977585 0.108402576979089
"mb108" 0.595861653754139 0.0574816863056413 0.105606258825229 0.131511622921173 0.062518731925563
"mb109" 0.663530775575718 0.0391024234552688 0.521225457236808 0.174637022758213 0.0982916774005196
"mb110" 0.589090374770737 0.0575297385828066 0.062628990305849 0.129885511814959 0.0680163925368984
"mb111" 0.676134012957853 0.058906190332894 0.252873328749399 0.160015084950347 0.0912455399216879
"ufb1" 0.659111455508201 0.0280857746547225 0.705179754130073 0.170555361916857 0.080248587323401
"ufb2" 0.547425094878188 0.0595293634734279 0.020811113486346 0.117596322336523 0.0489883562567706
"ufb3" 0.694969252426465 0.0444816767295427 0.459407161228629 0.167200275516111 0.104086808756728
"ufb4" 0.57936050605142 0.0719170956363005 0.0105737408228398 0.129531035395895 0.0515377321477352
"ufb5" 0.62365284754888 0.0570064652895076 0.135196583050316 0.140281601268251 0.0765969460186126
"ufb6" 0.576778653715877 0.0708457386659748 0.0105743000445267 0.128407184710117 0.0512014952233611
"ufb7" 0.544656536945657 0.0621778959720366 0.02066231456616 0.120542027395412 0.0533047331495539
"ufb8" 0.681053167997282 0.0600727163928 0.219771086202253 0.182928778103775 0.108472445102166
"ufb9" 0.542457001241094 0.0598128955977088 0.0207990664059972 0.115377204808228 0.0501369729717351
"ufb10" 0.600816100238399 0.0607495651509932 0.0632486439895808 0.134671956833683 0.0610996132256751
"ufb11" 0.696867565424266 0.0219937206247256 0.789421525808312 0.136648611486914 0.0610045625920684
"ufb12" 0.591676101724438 0.0471308002543031 0.239227723255058 0.132631364954009 0.0760114573813473
"ufb13" 0.710970931090453 0.0454191912933058 0.540336665862221 0.170353184781738 0.116423198443342
"ufb14" 0.611319838991047 0.0690320421176418 0.0522175846111326 0.138081013443497 0.0686085184670624
"ufb15" 0.619930500353842 0.0788768562612348 0.0204191290905235 0.144220392629251 0.0672709752719216
"ufb16" 0.64185191108268 0.0249289917718367 0.694746863934963 0.152445620905198 0.0665137992332276
"ufb17" 0.667427109005897 0.067750357600253 0.137114739566868 0.160367027189639 0.0880759029793257
"ufb18" 0.664571383672507 0.0344855936354024 0.502901354638315 0.153842975609246 0.0761146753715192
